fecha,hora,indicativo,humedad_media,temperatura_media,anho,mes,dia
2019-11-10,4,102,51.0,4.4,2019,11,10
2019-11-10,5,102,49.0,4.0,2019,11,10
2019-11-10,6,102,52.0,3.4,2019,11,10
2019-11-10,7,102,53.0,3.3,2019,11,10
2019-11-10,8,102,55.0,3.7,2019,11,10
2019-11-10,9,102,56.0,4.5,2019,11,10
2019-11-10,10,102,51.0,5.6,2019,11,10
2019-11-10,11,102,50.0,6.4,2019,11,10
2019-11-10,12,102,51.0,6.6,2019,11,10
2019-11-10,13,102,54.0,6.0,2019,11,10
2019-11-10,14,102,56.0,6.1,2019,11,10
2019-11-10,15,102,63.0,5.2,2019,11,10
2019-11-10,16,102,67.0,4.6,2019,11,10
2019-11-10,17,102,68.0,4.6,2019,11,10
2019-11-10,18,102,67.0,4.4,2019,11,10
2019-11-10,19,102,72.0,3.4,2019,11,10
2019-11-10,20,102,74.0,3.1,2019,11,10
2019-11-10,21,102,76.0,2.8,2019,11,10
2019-11-10,22,102,77.0,2.4,2019,11,10
2019-11-10,23,102,77.0,2.4,2019,11,10
2019-11-11,0,102,80.0,1.9,2019,11,11
2019-11-11,1,102,79.0,2.0,2019,11,11
2019-11-11,2,102,75.0,2.6,2019,11,11
2019-11-11,3,102,73.0,3.1,2019,11,11
2019-11-11,4,102,72.0,3.5,2019,11,11
2019-11-11,5,102,75.0,3.1,2019,11,11
2019-11-11,6,102,75.0,3.1,2019,11,11
2019-11-11,7,102,78.0,2.8,2019,11,11
2019-11-11,8,102,77.0,3.1,2019,11,11
2019-11-11,9,102,79.0,3.4,2019,11,11
2019-11-11,10,102,74.0,4.9,2019,11,11
2019-11-11,11,102,69.0,6.0,2019,11,11
2019-11-11,12,102,63.0,6.9,2019,11,11
2019-11-11,13,102,61.0,8.2,2019,11,11
2019-11-11,14,102,63.0,8.9,2019,11,11
2019-11-11,15,102,64.0,9.7,2019,11,11
2019-11-11,16,102,67.0,9.5,2019,11,11
2019-11-11,17,102,71.0,8.5,2019,11,11
2019-11-11,18,102,66.0,7.7,2019,11,11
2019-11-11,19,102,63.0,7.1,2019,11,11
2019-11-11,20,102,64.0,6.6,2019,11,11
2019-11-11,21,102,59.0,6.0,2019,11,11
2019-11-11,22,102,62.0,5.3,2019,11,11
2019-11-11,23,102,67.0,4.4,2019,11,11
2019-11-12,0,102,66.0,4.2,2019,11,12
2019-11-12,1,102,67.0,3.8,2019,11,12
2019-11-12,2,102,68.0,3.9,2019,11,12
2019-11-12,3,102,69.0,3.6,2019,11,12
2019-11-12,4,102,69.0,3.3,2019,11,12
2019-11-12,5,102,70.0,3.1,2019,11,12
2019-11-12,6,102,72.0,3.0,2019,11,12
2019-11-12,7,102,74.0,2.7,2019,11,12
2019-11-12,8,102,67.0,4.0,2019,11,12
2019-11-12,9,102,57.0,6.3,2019,11,12
2019-11-12,10,102,52.0,7.5,2019,11,12
2019-11-12,11,102,48.0,8.9,2019,11,12
2019-11-12,12,102,45.0,9.5,2019,11,12
2019-11-12,13,102,42.0,9.9,2019,11,12
2019-11-12,14,102,43.0,9.2,2019,11,12
2019-11-12,15,102,47.0,8.5,2019,11,12
2019-11-12,16,102,46.0,9.0,2019,11,12
2019-11-12,17,102,45.0,9.1,2019,11,12
2019-11-12,18,102,58.0,8.1,2019,11,12
2019-11-12,19,102,66.0,7.6,2019,11,12
2019-11-12,20,102,67.0,7.7,2019,11,12
2019-11-12,21,102,76.0,6.5,2019,11,12
2019-11-12,22,102,81.0,5.8,2019,11,12
2019-11-12,23,102,85.0,5.6,2019,11,12
2019-11-13,0,102,87.0,5.9,2019,11,13
2019-11-13,1,102,91.0,6.4,2019,11,13
2019-11-13,2,102,95.0,6.4,2019,11,13
2019-11-13,3,102,95.0,6.8,2019,11,13
2019-11-13,4,102,94.0,7.1,2019,11,13
2019-11-13,5,102,94.0,7.1,2019,11,13
2019-11-13,6,102,96.0,7.1,2019,11,13
2019-11-13,7,102,97.0,7.4,2019,11,13
2019-11-13,8,102,95.0,7.9,2019,11,13
2019-11-13,9,102,90.0,8.7,2019,11,13
2019-11-13,10,102,69.0,10.2,2019,11,13
2019-11-13,11,102,53.0,11.0,2019,11,13
2019-11-13,12,102,51.0,11.5,2019,11,13
2019-11-13,13,102,43.0,12.5,2019,11,13
2019-11-13,14,102,40.0,14.0,2019,11,13
2019-11-13,15,102,42.0,13.7,2019,11,13
2019-11-13,16,102,42.0,12.7,2019,11,13
2019-11-13,17,102,49.0,11.3,2019,11,13
2019-11-13,18,102,53.0,10.5,2019,11,13
2019-11-13,19,102,57.0,10.1,2019,11,13
2019-11-13,20,102,59.0,9.7,2019,11,13
2019-11-13,21,102,63.0,8.7,2019,11,13
2019-11-13,22,102,69.0,7.9,2019,11,13
2019-11-13,23,102,76.0,7.4,2019,11,13
2019-11-14,0,102,80.0,7.1,2019,11,14
2019-11-14,1,102,83.0,6.4,2019,11,14
2019-11-14,2,102,85.0,5.7,2019,11,14
2019-11-14,3,102,83.0,5.4,2019,11,14
2019-11-14,4,102,87.0,4.8,2019,11,14
2019-11-14,5,102,84.0,4.2,2019,11,14
2019-11-14,6,102,86.0,3.8,2019,11,14
2019-11-14,7,102,87.0,3.0,2019,11,14
2019-11-14,8,102,77.0,2.7,2019,11,14
2019-11-14,9,102,69.0,2.8,2019,11,14
2019-11-14,10,102,61.0,3.4,2019,11,14
2019-11-14,11,102,52.0,4.9,2019,11,14
2019-11-14,12,102,49.0,5.5,2019,11,14
2019-11-14,13,102,45.0,6.2,2019,11,14
2019-11-14,14,102,44.0,6.6,2019,11,14
2019-11-14,15,102,40.0,6.7,2019,11,14
2019-11-14,16,102,62.0,4.1,2019,11,14
2019-11-14,17,102,72.0,3.2,2019,11,14
2019-11-14,18,102,70.0,3.7,2019,11,14
2019-11-14,19,102,60.0,4.3,2019,11,14
2019-11-14,20,102,56.0,4.2,2019,11,14
2019-11-14,21,102,58.0,3.8,2019,11,14
2019-11-14,22,102,62.0,3.3,2019,11,14
2019-11-14,23,102,64.0,3.0,2019,11,14
2019-11-15,0,102,65.0,2.7,2019,11,15
2019-11-15,1,102,68.0,2.3,2019,11,15
2019-11-15,2,102,70.0,1.9,2019,11,15
2019-11-15,3,102,70.0,1.6,2019,11,15
2019-11-15,4,102,71.0,1.3,2019,11,15
2019-11-15,5,102,70.0,1.4,2019,11,15
2019-11-15,6,102,69.0,1.4,2019,11,15
2019-11-15,7,102,70.0,1.4,2019,11,15
2019-11-15,8,102,70.0,1.8,2019,11,15
2019-11-15,9,102,67.0,2.0,2019,11,15
2019-11-15,10,102,63.0,2.4,2019,11,15
2019-11-15,11,102,57.0,4.2,2019,11,15
2019-11-15,12,102,54.0,5.1,2019,11,15
2019-11-15,13,102,51.0,5.2,2019,11,15
2019-11-15,14,102,47.0,5.8,2019,11,15
2019-11-15,15,102,47.0,5.6,2019,11,15
2019-11-15,16,102,47.0,5.6,2019,11,15
2019-11-15,17,102,50.0,4.8,2019,11,15
2019-11-15,18,102,52.0,4.3,2019,11,15
2019-11-15,19,102,55.0,4.0,2019,11,15
2019-11-15,20,102,57.0,3.9,2019,11,15
2019-11-15,21,102,58.0,3.7,2019,11,15
2019-11-15,22,102,58.0,3.3,2019,11,15
2019-11-15,23,102,60.0,2.9,2019,11,15
2019-11-16,0,102,65.0,2.2,2019,11,16
2019-11-16,1,102,67.0,1.8,2019,11,16
2019-11-16,2,102,68.0,1.5,2019,11,16
2019-11-16,3,102,69.0,1.3,2019,11,16
2019-11-16,4,102,70.0,0.9,2019,11,16
2019-11-16,5,102,71.0,0.4,2019,11,16
2019-11-16,6,102,70.0,0.4,2019,11,16
2019-11-16,7,102,74.0,-0.1,2019,11,16
2019-11-16,8,102,68.0,1.2,2019,11,16
2019-11-16,9,102,58.0,3.6,2019,11,16
2019-11-16,10,102,53.0,4.8,2019,11,16
2019-11-16,11,102,48.0,5.6,2019,11,16
2019-11-16,12,102,46.0,6.3,2019,11,16
2019-11-16,13,102,45.0,7.2,2019,11,16
2019-11-16,14,102,38.0,7.9,2019,11,16
2019-11-16,15,102,36.0,7.0,2019,11,16
2019-11-16,16,102,43.0,5.9,2019,11,16
2019-11-16,17,102,46.0,5.5,2019,11,16
2019-11-16,18,102,49.0,4.8,2019,11,16
2019-11-16,19,102,52.0,4.1,2019,11,16
2019-11-16,20,102,53.0,3.6,2019,11,16
2019-11-16,21,102,57.0,3.0,2019,11,16
2019-11-16,22,102,58.0,2.8,2019,11,16
2019-11-16,23,102,57.0,2.4,2019,11,16
2019-11-17,0,102,57.0,2.3,2019,11,17
2019-11-17,1,102,59.0,2.3,2019,11,17
2019-11-17,2,102,61.0,2.1,2019,11,17
2019-11-17,3,102,61.0,2.1,2019,11,17
2019-11-17,4,102,60.0,2.0,2019,11,17
2019-11-17,5,102,66.0,1.1,2019,11,17
2019-11-17,6,102,66.0,1.3,2019,11,17
2019-11-17,7,102,70.0,0.5,2019,11,17
2019-11-17,8,102,73.0,0.5,2019,11,17
2019-11-17,9,102,75.0,1.1,2019,11,17
2019-11-17,10,102,78.0,1.4,2019,11,17
2019-11-17,11,102,75.0,2.5,2019,11,17
2019-11-17,12,102,75.0,3.4,2019,11,17
2019-11-17,13,102,81.0,3.7,2019,11,17
2019-11-17,14,102,87.0,3.5,2019,11,17
2019-11-17,15,102,90.0,3.3,2019,11,17
2019-11-17,16,102,90.0,3.7,2019,11,17
2019-11-17,17,102,90.0,4.1,2019,11,17
2019-11-17,18,102,94.0,4.0,2019,11,17
2019-11-17,19,102,96.0,3.9,2019,11,17
2019-11-17,20,102,85.0,4.2,2019,11,17
2019-11-17,21,102,81.0,4.4,2019,11,17
2019-11-17,22,102,78.0,4.2,2019,11,17
2019-11-17,23,102,75.0,4.0,2019,11,17
2019-11-18,0,102,73.0,3.6,2019,11,18
2019-11-18,1,102,73.0,3.2,2019,11,18
2019-11-18,2,102,74.0,2.9,2019,11,18
2019-11-18,3,102,77.0,2.5,2019,11,18
2019-11-18,4,102,78.0,2.3,2019,11,18
2019-11-18,5,102,77.0,2.1,2019,11,18
2019-11-18,6,102,74.0,2.1,2019,11,18
2019-11-18,7,102,69.0,2.5,2019,11,18
2019-11-18,8,102,64.0,3.2,2019,11,18
2019-11-18,9,102,56.0,5.3,2019,11,18
2019-11-18,10,102,54.0,6.4,2019,11,18
2019-11-18,11,102,52.0,6.6,2019,11,18
2019-11-18,12,102,51.0,7.0,2019,11,18
2019-11-18,13,102,50.0,7.2,2019,11,18
2019-11-18,14,102,48.0,7.5,2019,11,18
2019-11-18,15,102,45.0,7.2,2019,11,18
2019-11-18,16,102,49.0,6.1,2019,11,18
2019-11-18,17,102,54.0,5.3,2019,11,18
2019-11-18,18,102,60.0,4.4,2019,11,18
2019-11-18,19,102,60.0,4.0,2019,11,18
2019-11-18,20,102,60.0,3.7,2019,11,18
2019-11-18,21,102,62.0,3.3,2019,11,18
2019-11-18,22,102,64.0,3.2,2019,11,18
2019-11-18,23,102,67.0,2.6,2019,11,18
2019-11-19,0,102,67.0,2.8,2019,11,19
2019-11-19,1,102,68.0,2.4,2019,11,19
2019-11-19,2,102,71.0,1.3,2019,11,19
2019-11-19,3,102,73.0,1.1,2019,11,19
2019-11-19,4,102,76.0,0.8,2019,11,19
2019-11-19,5,102,77.0,0.5,2019,11,19
2019-11-19,6,102,81.0,-0.3,2019,11,19
2019-11-19,7,102,84.0,-1.1,2019,11,19
2019-11-19,8,102,78.0,0.5,2019,11,19
2019-11-19,9,102,65.0,3.2,2019,11,19
2019-11-19,10,102,66.0,2.9,2019,11,19
2019-11-19,11,102,67.0,3.1,2019,11,19
2019-11-19,12,102,62.0,4.8,2019,11,19
2019-11-19,13,102,60.0,5.9,2019,11,19
2019-11-19,14,102,55.0,7.0,2019,11,19
2019-11-19,15,102,54.0,6.4,2019,11,19
2019-11-19,16,102,57.0,5.9,2019,11,19
2019-11-19,17,102,59.0,5.6,2019,11,19
2019-11-19,18,102,60.0,5.2,2019,11,19
2019-11-19,19,102,63.0,5.0,2019,11,19
2019-11-19,20,102,65.0,4.8,2019,11,19
2019-11-19,21,102,69.0,4.1,2019,11,19
2019-11-19,22,102,71.0,3.7,2019,11,19
2019-11-19,23,102,73.0,3.3,2019,11,19
2019-11-20,0,102,77.0,2.7,2019,11,20
2019-11-20,1,102,81.0,2.0,2019,11,20
2019-11-20,2,102,82.0,1.7,2019,11,20
2019-11-20,3,102,81.0,2.0,2019,11,20
2019-11-20,4,102,82.0,1.3,2019,11,20
2019-11-20,5,102,83.0,0.9,2019,11,20
2019-11-20,6,102,85.0,0.3,2019,11,20
2019-11-20,7,102,86.0,0.0,2019,11,20
2019-11-20,8,102,84.0,0.2,2019,11,20
2019-11-20,9,102,81.0,1.0,2019,11,20
2019-11-20,10,102,82.0,1.2,2019,11,20
2019-11-20,11,102,76.0,2.8,2019,11,20
2019-11-20,12,102,70.0,4.0,2019,11,20
2019-11-20,13,102,67.0,4.7,2019,11,20
2019-11-20,14,102,70.0,4.7,2019,11,20
2019-11-20,15,102,74.0,4.6,2019,11,20
2019-11-20,16,102,86.0,3.5,2019,11,20
2019-11-20,17,102,91.0,2.8,2019,11,20
2019-11-20,18,102,92.0,2.6,2019,11,20
2019-11-20,19,102,91.0,2.4,2019,11,20
2019-11-20,20,102,94.0,2.4,2019,11,20
2019-11-20,21,102,95.0,2.4,2019,11,20
2019-11-20,22,102,96.0,2.4,2019,11,20
2019-11-20,23,102,96.0,2.4,2019,11,20
2019-11-21,0,102,97.0,2.4,2019,11,21
2019-11-21,1,102,97.0,2.4,2019,11,21
2019-11-21,2,102,98.0,2.4,2019,11,21
2019-11-21,3,102,99.0,2.4,2019,11,21
2019-11-21,4,102,99.0,2.4,2019,11,21
2019-11-21,5,102,99.0,2.5,2019,11,21
2019-11-21,6,102,99.0,2.5,2019,11,21
2019-11-21,7,102,99.0,2.6,2019,11,21
2019-11-21,8,102,100.0,2.7,2019,11,21
2019-11-21,9,102,100.0,2.9,2019,11,21
2019-11-21,10,102,99.0,3.6,2019,11,21
2019-11-21,11,102,97.0,4.0,2019,11,21
2019-11-21,12,102,96.0,4.3,2019,11,21
2019-11-21,13,102,93.0,4.9,2019,11,21
2019-11-21,14,102,89.0,5.5,2019,11,21
2019-11-21,15,102,84.0,6.0,2019,11,21
2019-11-21,16,102,89.0,5.6,2019,11,21
2019-11-21,17,102,89.0,5.5,2019,11,21
2019-11-21,18,102,90.0,5.0,2019,11,21
2019-11-21,19,102,91.0,5.0,2019,11,21
2019-11-21,20,102,89.0,4.8,2019,11,21
2019-11-21,21,102,91.0,4.6,2019,11,21
2019-11-21,22,102,93.0,4.5,2019,11,21
2019-11-21,23,102,96.0,4.1,2019,11,21
2019-11-22,0,102,97.0,4.1,2019,11,22
2019-11-22,1,102,98.0,3.8,2019,11,22
2019-11-22,2,102,99.0,3.6,2019,11,22
2019-11-22,3,102,98.0,3.4,2019,11,22
2019-11-22,4,102,98.0,3.3,2019,11,22
2019-11-22,5,102,98.0,3.4,2019,11,22
2019-11-22,6,102,99.0,3.6,2019,11,22
2019-11-22,7,102,100.0,4.0,2019,11,22
2019-11-22,8,102,100.0,4.3,2019,11,22
2019-11-22,9,102,100.0,4.6,2019,11,22
2019-11-22,10,102,100.0,5.3,2019,11,22
2019-11-22,11,102,95.0,6.1,2019,11,22
2019-11-22,12,102,97.0,6.1,2019,11,22
2019-11-22,13,102,99.0,6.1,2019,11,22
2019-11-22,14,102,100.0,6.7,2019,11,22
2019-11-22,15,102,99.0,7.7,2019,11,22
2019-11-22,16,102,98.0,8.0,2019,11,22
2019-11-22,17,102,94.0,7.9,2019,11,22
2019-11-22,18,102,97.0,7.9,2019,11,22
2019-11-22,19,102,92.0,8.0,2019,11,22
2019-11-22,20,102,89.0,7.5,2019,11,22
2019-11-22,21,102,88.0,6.6,2019,11,22
2019-11-22,22,102,89.0,5.8,2019,11,22
2019-11-22,23,102,89.0,5.5,2019,11,22
2019-11-23,0,102,90.0,5.5,2019,11,23
2019-11-23,1,102,92.0,5.2,2019,11,23
2019-11-23,2,102,80.0,5.1,2019,11,23
2019-11-23,3,102,72.0,4.7,2019,11,23
2019-11-23,4,102,70.0,4.5,2019,11,23
2019-11-23,5,102,78.0,3.8,2019,11,23
2019-11-23,6,102,72.0,4.0,2019,11,23
2019-11-23,7,102,65.0,4.0,2019,11,23
2019-11-23,8,102,62.0,4.1,2019,11,23
2019-11-23,9,102,62.0,4.2,2019,11,23
2019-11-23,10,102,56.0,5.4,2019,11,23
2019-11-23,11,102,49.0,7.3,2019,11,23
2019-11-23,12,102,50.0,7.4,2019,11,23
2019-11-23,13,102,47.0,8.2,2019,11,23
2019-11-23,14,102,45.0,8.5,2019,11,23
2019-11-23,15,102,44.0,8.4,2019,11,23
2019-11-23,16,102,46.0,8.0,2019,11,23
2019-11-23,17,102,49.0,7.6,2019,11,23
2019-11-23,18,102,52.0,6.9,2019,11,23
2019-11-23,19,102,55.0,6.3,2019,11,23
2019-11-23,20,102,56.0,5.9,2019,11,23
2019-11-23,21,102,56.0,5.9,2019,11,23
2019-11-23,22,102,60.0,5.6,2019,11,23
2019-11-23,23,102,62.0,5.5,2019,11,23
2019-11-24,0,102,63.0,5.3,2019,11,24
2019-11-24,1,102,66.0,4.7,2019,11,24
2019-11-24,2,102,64.0,4.9,2019,11,24
2019-11-24,3,102,64.0,4.7,2019,11,24
2019-11-24,4,102,66.0,4.4,2019,11,24
2019-11-24,5,102,65.0,4.4,2019,11,24
2019-11-24,6,102,65.0,4.2,2019,11,24
2019-11-24,7,102,65.0,3.9,2019,11,24
2019-11-24,8,102,63.0,4.2,2019,11,24
2019-11-24,9,102,60.0,4.8,2019,11,24
2019-11-24,10,102,56.0,5.9,2019,11,24
2019-11-24,11,102,56.0,6.0,2019,11,24
2019-11-24,12,102,50.0,7.3,2019,11,24
2019-11-24,13,102,50.0,7.5,2019,11,24
2019-11-24,14,102,45.0,9.1,2019,11,24
2019-11-24,15,102,52.0,8.7,2019,11,24
2019-11-24,16,102,56.0,7.5,2019,11,24
2019-11-24,17,102,63.0,6.4,2019,11,24
2019-11-24,18,102,65.0,5.8,2019,11,24
2019-11-24,19,102,65.0,5.6,2019,11,24
2019-11-24,20,102,71.0,5.4,2019,11,24
2019-11-24,21,102,79.0,5.6,2019,11,24
2019-11-24,22,102,88.0,5.6,2019,11,24
2019-11-24,23,102,91.0,5.6,2019,11,24
2019-11-25,0,102,92.0,5.7,2019,11,25
2019-11-25,1,102,94.0,5.6,2019,11,25
2019-11-25,2,102,95.0,5.7,2019,11,25
2019-11-25,3,102,96.0,5.8,2019,11,25
2019-11-25,4,102,97.0,5.8,2019,11,25
2019-11-25,5,102,97.0,5.8,2019,11,25
2019-11-25,6,102,97.0,6.0,2019,11,25
2019-11-25,7,102,98.0,5.8,2019,11,25
2019-11-25,8,102,99.0,6.0,2019,11,25
2019-11-25,9,102,99.0,6.1,2019,11,25
2019-11-25,10,102,97.0,7.2,2019,11,25
2019-11-25,11,102,82.0,9.7,2019,11,25
2019-11-25,12,102,77.0,10.9,2019,11,25
2019-11-25,13,102,76.0,11.5,2019,11,25
2019-11-25,14,102,70.0,12.1,2019,11,25
2019-11-25,15,102,70.0,12.2,2019,11,25
2019-11-25,16,102,73.0,11.5,2019,11,25
2019-11-25,17,102,75.0,11.0,2019,11,25
2019-11-25,18,102,77.0,10.5,2019,11,25
2019-11-25,19,102,82.0,9.9,2019,11,25
2019-11-25,20,102,88.0,9.0,2019,11,25
2019-11-25,21,102,90.0,8.6,2019,11,25
2019-11-25,22,102,92.0,8.2,2019,11,25
2019-11-25,23,102,94.0,7.8,2019,11,25
2019-11-26,0,102,94.0,7.6,2019,11,26
2019-11-26,1,102,96.0,7.3,2019,11,26
2019-11-26,2,102,99.0,7.4,2019,11,26
2019-11-26,3,102,99.0,7.5,2019,11,26
2019-11-26,4,102,99.0,7.5,2019,11,26
2019-11-26,5,102,97.0,7.6,2019,11,26
2019-11-26,6,102,96.0,7.3,2019,11,26
2019-11-26,7,102,95.0,7.3,2019,11,26
2019-11-26,8,102,94.0,7.4,2019,11,26
2019-11-26,9,102,93.0,7.3,2019,11,26
2019-11-26,10,102,94.0,7.6,2019,11,26
2019-11-26,11,102,98.0,7.3,2019,11,26
2019-11-26,12,102,99.0,7.5,2019,11,26
2019-11-26,13,102,99.0,7.9,2019,11,26
2019-11-26,14,102,99.0,8.3,2019,11,26
2019-11-26,15,102,92.0,9.6,2019,11,26
2019-11-26,16,102,92.0,10.0,2019,11,26
2019-11-26,17,102,91.0,9.8,2019,11,26
2019-11-26,18,102,95.0,9.4,2019,11,26
2019-11-26,19,102,98.0,9.2,2019,11,26
2019-11-26,20,102,99.0,9.0,2019,11,26
2019-11-26,21,102,98.0,9.1,2019,11,26
2019-11-26,22,102,91.0,9.1,2019,11,26
2019-11-26,23,102,89.0,8.8,2019,11,26
2019-11-27,0,102,90.0,8.8,2019,11,27
2019-11-27,1,102,90.0,8.6,2019,11,27
2019-11-27,2,102,94.0,8.3,2019,11,27
2019-11-27,3,102,96.0,8.0,2019,11,27
2019-11-27,4,102,95.0,7.8,2019,11,27
2019-11-27,5,102,93.0,7.8,2019,11,27
2019-11-27,6,102,94.0,7.5,2019,11,27
2019-11-27,7,102,93.0,7.1,2019,11,27
2019-11-27,8,102,93.0,6.4,2019,11,27
2019-11-27,9,102,92.0,6.7,2019,11,27
2019-11-27,10,102,84.0,7.9,2019,11,27
2019-11-27,11,102,79.0,8.4,2019,11,27
2019-11-27,12,102,75.0,8.6,2019,11,27
2019-11-27,13,102,70.0,9.0,2019,11,27
2019-11-27,14,102,65.0,9.7,2019,11,27
2019-11-27,15,102,64.0,9.9,2019,11,27
2019-11-27,16,102,69.0,9.0,2019,11,27
2019-11-27,17,102,74.0,8.6,2019,11,27
2019-11-27,18,102,76.0,8.3,2019,11,27
2019-11-27,19,102,79.0,8.0,2019,11,27
2019-11-27,20,102,80.0,7.7,2019,11,27
2019-11-27,21,102,83.0,7.3,2019,11,27
2019-11-27,22,102,83.0,7.0,2019,11,27
2019-11-27,23,102,86.0,6.6,2019,11,27
2019-11-28,0,102,88.0,6.2,2019,11,28
2019-11-28,1,102,89.0,5.9,2019,11,28
2019-11-28,2,102,90.0,5.7,2019,11,28
2019-11-28,3,102,93.0,5.3,2019,11,28
2019-11-28,4,102,93.0,5.1,2019,11,28
2019-11-28,5,102,94.0,5.2,2019,11,28
2019-11-28,6,102,94.0,5.3,2019,11,28
2019-11-28,7,102,94.0,5.3,2019,11,28
2019-11-28,8,102,95.0,5.7,2019,11,28
2019-11-28,9,102,93.0,6.2,2019,11,28
2019-11-28,10,102,88.0,7.0,2019,11,28
2019-11-28,11,102,89.0,7.0,2019,11,28
2019-11-28,12,102,91.0,6.9,2019,11,28
2019-11-28,13,102,89.0,7.5,2019,11,28
2019-11-28,14,102,86.0,7.9,2019,11,28
2019-11-28,15,102,84.0,8.2,2019,11,28
2019-11-28,16,102,85.0,8.3,2019,11,28
2019-11-28,17,102,86.0,8.4,2019,11,28
2019-11-28,18,102,88.0,8.3,2019,11,28
2019-11-28,19,102,89.0,8.0,2019,11,28
2019-11-28,20,102,90.0,8.0,2019,11,28
2019-11-28,21,102,88.0,8.2,2019,11,28
2019-11-28,22,102,89.0,8.0,2019,11,28
2019-11-28,23,102,90.0,7.8,2019,11,28
2019-11-29,0,102,91.0,7.9,2019,11,29
2019-11-29,1,102,91.0,8.0,2019,11,29
2019-11-29,2,102,93.0,8.1,2019,11,29
2019-11-29,3,102,93.0,8.5,2019,11,29
2019-11-29,4,102,93.0,8.4,2019,11,29
2019-11-29,5,102,95.0,8.4,2019,11,29
2019-11-29,6,102,95.0,8.5,2019,11,29
2019-11-29,7,102,95.0,8.6,2019,11,29
2019-11-29,8,102,95.0,8.6,2019,11,29
2019-11-29,9,102,94.0,8.9,2019,11,29
2019-11-29,10,102,91.0,9.4,2019,11,29
2019-11-29,11,102,89.0,10.0,2019,11,29
2019-11-29,12,102,90.0,10.1,2019,11,29
2019-11-29,13,102,88.0,10.8,2019,11,29
2019-11-29,14,102,88.0,10.8,2019,11,29
2019-11-29,15,102,89.0,10.7,2019,11,29
2019-11-29,16,102,88.0,10.6,2019,11,29
2019-11-29,17,102,89.0,10.3,2019,11,29
2019-11-29,18,102,90.0,10.0,2019,11,29
2019-11-29,19,102,92.0,9.8,2019,11,29
2019-11-29,20,102,94.0,9.5,2019,11,29
2019-11-29,21,102,94.0,9.4,2019,11,29
2019-11-29,22,102,95.0,9.2,2019,11,29
2019-11-29,23,102,96.0,9.2,2019,11,29
2019-11-30,0,102,97.0,9.1,2019,11,30
2019-11-30,1,102,96.0,9.3,2019,11,30
2019-11-30,2,102,94.0,9.3,2019,11,30
2019-11-30,3,102,95.0,9.2,2019,11,30
2019-11-30,4,102,96.0,9.1,2019,11,30
2019-11-30,5,102,96.0,9.0,2019,11,30
2019-11-30,6,102,97.0,8.8,2019,11,30
2019-11-30,7,102,98.0,8.8,2019,11,30
2019-11-30,8,102,94.0,8.9,2019,11,30
2019-11-30,9,102,92.0,9.1,2019,11,30
2019-11-30,10,102,88.0,9.5,2019,11,30
2019-11-30,11,102,82.0,9.9,2019,11,30
2019-11-30,12,102,80.0,10.2,2019,11,30
2019-11-30,13,102,77.0,10.6,2019,11,30
2019-11-30,14,102,72.0,11.1,2019,11,30
2019-11-30,15,102,74.0,10.9,2019,11,30
2019-11-30,16,102,74.0,10.5,2019,11,30
2019-11-30,17,102,77.0,9.9,2019,11,30
2019-11-30,18,102,80.0,9.7,2019,11,30
2019-11-30,19,102,82.0,9.3,2019,11,30
2019-11-30,20,102,90.0,7.7,2019,11,30
2019-11-30,21,102,86.0,5.7,2019,11,30
2019-11-30,22,102,96.0,4.9,2019,11,30
2019-11-30,23,102,98.0,4.4,2019,11,30
2019-12-01,0,102,99.0,4.3,2019,12,1
2019-12-01,1,102,98.0,4.3,2019,12,1
2019-12-01,2,102,97.0,4.3,2019,12,1
2019-12-01,3,102,98.0,4.3,2019,12,1
2019-12-01,4,102,96.0,4.1,2019,12,1
2019-12-01,5,102,95.0,3.9,2019,12,1
2019-12-01,6,102,96.0,3.5,2019,12,1
2019-12-01,7,102,96.0,3.4,2019,12,1
2019-12-01,8,102,96.0,3.8,2019,12,1
2019-12-01,9,102,97.0,3.3,2019,12,1
2019-12-01,10,102,98.0,3.7,2019,12,1
2019-12-01,11,102,96.0,4.5,2019,12,1
2019-12-01,12,102,95.0,4.5,2019,12,1
2019-12-01,13,102,98.0,4.6,2019,12,1
2019-12-01,14,102,97.0,4.9,2019,12,1
2019-12-01,15,102,91.0,5.4,2019,12,1
2019-12-01,16,102,95.0,5.1,2019,12,1
2019-12-01,17,102,98.0,4.9,2019,12,1
2019-12-01,18,102,98.0,4.7,2019,12,1
2019-12-01,19,102,99.0,4.7,2019,12,1
2019-12-01,20,102,99.0,4.5,2019,12,1
2019-12-01,21,102,99.0,4.5,2019,12,1
2019-12-01,22,102,98.0,4.4,2019,12,1
2019-12-01,23,102,95.0,4.4,2019,12,1
2019-12-02,0,102,89.0,4.5,2019,12,2
2019-12-02,1,102,85.0,4.4,2019,12,2
2019-12-02,2,102,83.0,4.2,2019,12,2
2019-12-02,3,102,83.0,3.9,2019,12,2
2019-12-02,4,102,80.0,3.8,2019,12,2
2019-12-02,5,102,77.0,3.5,2019,12,2
2019-12-02,6,102,76.0,3.3,2019,12,2
2019-12-02,7,102,76.0,3.0,2019,12,2
2019-12-02,8,102,76.0,3.0,2019,12,2
2019-12-02,9,102,78.0,2.7,2019,12,2
2019-12-02,10,102,76.0,3.5,2019,12,2
2019-12-02,11,102,70.0,5.2,2019,12,2
2019-12-02,12,102,64.0,6.4,2019,12,2
